route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
ST.21,20230820_------S_43,528288,Hvaleyrarholt,,1,5872_21-B,21_f21_1005462_2_52
ST.21,20230820_------S_43,528289,Hvaleyrarholt,,1,5876_21-A,21_f21_1005462_2_52
ST.21,20230820_------S_43,528290,Hvaleyrarholt,,1,5877_21-C,21_f21_1005462_2_52
ST.21,20230820_------S_43,528291,Hvaleyrarholt,,1,5872_21-B,21_f21_1005462_2_52
ST.21,20230820_------S_43,528292,Hvaleyrarholt,,1,5876_21-A,21_f21_1005462_2_52
ST.21,20230820_------S_43,528293,Hvaleyrarholt,,1,5877_21-C,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528214,Mjódd,,0,5875_21-C,21_1006520_1_2
ST.21,20230820_-----S-_40,528215,Mjódd,,0,5874_21-B,21_1006520_1_2
ST.21,20230820_-----S-_40,528216,Mjódd,,0,5873_21-A,21_1006520_1_2
ST.21,20230820_-----S-_40,528217,Mjódd,,0,5875_21-C,21_1006520_1_2
ST.21,20230820_-----S-_40,528218,Mjódd,,0,5874_21-B,21_1006520_1_2
ST.21,20230820_-----S-_40,528219,Mjódd,,0,5873_21-A,21_1006520_1_2
ST.21,20230820_-----S-_40,528220,Mjódd,,0,5875_21-C,21_1006520_1_2
ST.21,20230820_-----S-_40,528221,Mjódd,,0,5874_21-B,21_1006520_1_2
ST.21,20230820_-----S-_40,528222,Mjódd,,0,5873_21-A,21_1006520_1_2
ST.21,20230820_-----S-_40,528223,Mjódd,,0,5875_21-C,21_1006520_1_2
ST.21,20230820_-----S-_40,528224,Mjódd,,0,5874_21-B,21_1006520_1_2
ST.21,20230820_-----S-_40,528225,Mjódd,,0,5873_21-A,21_1006520_1_2
ST.21,20230820_-----S-_40,528226,Mjódd,,0,5875_21-C,21_1006520_1_2
ST.21,20230820_-----S-_40,528252,Mjódd,,0,5873_21-A,21_1006520_1_2
ST.21,20230820_-----S-_40,528253,Mjódd,,0,5874_21-B,21_1006520_1_2
ST.21,20230820_-----S-_40,528300,Hvaleyrarholt,,1,5874_21-B,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528301,Hvaleyrarholt,,1,5873_21-A,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528302,Hvaleyrarholt,,1,5875_21-C,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528303,Hvaleyrarholt,,1,5874_21-B,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528304,Hvaleyrarholt,,1,5873_21-A,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528305,Hvaleyrarholt,,1,5875_21-C,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528306,Hvaleyrarholt,,1,5874_21-B,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528307,Hvaleyrarholt,,1,5873_21-A,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528322,Hvaleyrarholt,,1,5875_21-C,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528326,Hvaleyrarholt,,1,5873_21-A,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528327,Hvaleyrarholt,,1,5874_21-B,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528328,Hvaleyrarholt,,1,5875_21-C,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528329,Hvaleyrarholt,,1,5873_21-A,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528330,Hvaleyrarholt,,1,5874_21-B,21_f21_1005462_2_52
ST.21,20230820_-----S-_40,528331,Hvaleyrarholt,,1,5875_21-C,21_f21_1005462_2_52
ST.21,20230820_-----S-_44,528201,Mjódd,,0,5873_21-A,21_1006520_1_2
ST.21,20230820_-----S-_44,528202,Mjódd,,0,5875_21-C,21_1006520_1_2
ST.21,20230820_-----S-_44,528203,Mjódd,,0,5874_21-B,21_1006520_1_2
ST.21,20230820_-----S-_44,528204,Mjódd,,0,5873_21-A,21_1006520_1_2
ST.21,20230820_-----S-_44,528205,Mjódd,,0,5875_21-C,21_1006520_1_2
ST.21,20230820_-----S-_44,528206,Mjódd,,0,5874_21-B,21_1006520_1_2
ST.21,20230820_-----S-_44,528207,Mjódd,,0,5873_21-A,21_1006520_1_2
ST.21,20230820_-----S-_44,528208,Mjódd,,0,5875_21-C,21_1006520_1_2
ST.21,20230820_-----S-_44,528209,Mjódd,,0,5874_21-B,21_1006520_1_2
ST.21,20230820_-----S-_44,528210,Mjódd,,0,5873_21-A,21_1006520_1_2
ST.21,20230820_-----S-_44,528211,Mjódd,,0,5875_21-C,21_1006520_1_2
ST.21,20230820_-----S-_44,528212,Mjódd,,0,5874_21-B,21_1006520_1_2
ST.21,20230820_-----S-_44,528213,Mjódd,,0,5873_21-A,21_1006520_1_2
ST.21,20230820_-----S-_44,528264,Hvaleyrarholt,,1,5875_21-C,21_f21_1005462_2_52
ST.21,20230820_-----S-_44,528265,Hvaleyrarholt,,1,5874_21-B,21_f21_1005462_2_52
ST.21,20230820_-----S-_44,528314,Hvaleyrarholt,,1,5873_21-A,21_f21_1005462_2_52
ST.21,20230820_-----S-_44,528315,Hvaleyrarholt,,1,5874_21-B,21_f21_1005462_2_52
ST.21,20230820_-----S-_44,528316,Hvaleyrarholt,,1,5875_21-C,21_f21_1005462_2_52
ST.21,20230820_-----S-_44,528317,Hvaleyrarholt,,1,5873_21-A,21_f21_1005462_2_52
ST.21,20230820_-----S-_44,528318,Hvaleyrarholt,,1,5874_21-B,21_f21_1005462_2_52
ST.21,20230820_-----S-_44,528319,Hvaleyrarholt,,1,5875_21-C,21_f21_1005462_2_52
ST.21,20230820_-----S-_44,528320,Hvaleyrarholt,,1,5873_21-A,21_f21_1005462_2_52
ST.21,20230820_-----S-_44,528321,Hvaleyrarholt,,1,5874_21-B,21_f21_1005462_2_52
ST.21,20230820_-----S-_44,528323,Hvaleyrarholt,,1,5875_21-C,21_f21_1005462_2_52
ST.21,20230820_-----S-_44,528324,Hvaleyrarholt,,1,5874_21-B,21_f21_1005462_2_52
ST.21,20230820_-----S-_44,528325,Hvaleyrarholt,,1,5873_21-A,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528181,Mjódd,,0,5871_21-C,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528182,Mjódd,,0,5871_21-C,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528183,Mjódd,,0,5870_21-B,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528184,Mjódd,,0,5870_21-B,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528185,Mjódd,,0,5880_21-A,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528186,Mjódd,,0,5880_21-A,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528187,Mjódd,,0,5871_21-C,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528188,Mjódd,,0,5870_21-B,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528189,Mjódd,,0,5880_21-A,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528190,Mjódd,,0,5871_21-C,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528191,Mjódd,,0,5871_21-C,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528192,Mjódd,,0,5870_21-B,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528193,Mjódd,,0,5880_21-A,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528194,Mjódd,,0,5870_21-B,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528195,Mjódd,,0,5871_21-C,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528196,Mjódd,,0,5870_21-B,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528197,Mjódd,,0,5880_21-A,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528198,Mjódd,,0,5880_21-A,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528199,Mjódd,,0,5871_21-C,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528200,Mjódd,,0,5870_21-B,21_1006520_1_2
ST.21,20230820_MTWTF--_42,528254,Mjódd,,0,5870_21-B,21_1006520_1_3
ST.21,20230820_MTWTF--_42,528255,Mjódd,,0,5880_21-A,21_1006520_1_3
ST.21,20230820_MTWTF--_42,528256,Mjódd,,0,5871_21-C,21_1006520_1_3
ST.21,20230820_MTWTF--_42,528257,Mjódd,,0,5871_21-C,21_1006520_1_3
ST.21,20230820_MTWTF--_42,528258,Mjódd,,0,5870_21-B,21_1006520_1_3
ST.21,20230820_MTWTF--_42,528259,Mjódd,,0,5880_21-A,21_1006520_1_3
ST.21,20230820_MTWTF--_42,528260,Mjódd,,0,5871_21-C,21_1006520_1_3
ST.21,20230820_MTWTF--_42,528261,Mjódd,,0,5870_21-B,21_1006520_1_3
ST.21,20230820_MTWTF--_42,528262,Mjódd,,0,5880_21-A,21_1006520_1_3
ST.21,20230820_MTWTF--_42,528263,Hvaleyrarholt,,1,5871_21-C,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528266,Hvaleyrarholt,,1,5880_21-A,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528278,Hvaleyrarholt,,1,5870_21-B,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528279,Hvaleyrarholt,,1,5880_21-A,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528280,Hvaleyrarholt,,1,5871_21-C,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528296,Hvaleyrarholt,,1,5870_21-B,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528297,Hvaleyrarholt,,1,5880_21-A,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528298,Hvaleyrarholt,,1,5871_21-C,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528299,Hvaleyrarholt,,1,5880_21-A,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528308,Hvaleyrarholt,,1,5880_21-A,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528309,Hvaleyrarholt,,1,5871_21-C,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528310,Hvaleyrarholt,,1,5870_21-B,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528311,Hvaleyrarholt,,1,5870_21-B,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528312,Hvaleyrarholt,,1,5871_21-C,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528313,Hvaleyrarholt,,1,5880_21-A,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528332,Hvaleyrarholt,,1,5870_21-B,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528333,Hvaleyrarholt,,1,5871_21-C,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528334,Hvaleyrarholt,,1,5880_21-A,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528335,Hvaleyrarholt,,1,5871_21-C,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528336,Hvaleyrarholt,,1,5880_21-A,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528337,Hvaleyrarholt,,1,5871_21-C,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528338,Hvaleyrarholt,,1,5880_21-A,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528339,Hvaleyrarholt,,1,5870_21-B,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528340,Hvaleyrarholt,,1,5871_21-C,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528341,Hvaleyrarholt,,1,5870_21-B,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528342,Hvaleyrarholt,,1,5870_21-B,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528343,Hvaleyrarholt,,1,5871_21-C,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528344,Hvaleyrarholt,,1,5880_21-A,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528345,Hvaleyrarholt,,1,5870_21-B,21_f21_1005462_2_52
ST.21,20230820_MTWTF--_42,528346,Hvaleyrarholt,,1,5870_21-B,21_f21_1005462_2_52
ST.22,20230820_------S_39,528410,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_39,528412,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_39,528413,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_39,528414,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_39,528416,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_39,528417,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_39,528418,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_39,528419,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_39,528420,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_39,528421,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_43,528409,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_------S_43,528411,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_------S_43,528415,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_------S_43,528422,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_------S_43,528423,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_43,528424,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_43,528425,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_------S_43,528426,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_43,528427,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_43,528428,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_43,528429,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_43,528430,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_------S_43,528431,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_43,528432,Urriðaholt/Ásgarður,,0,6165_22-A,22_1006520_1_2
ST.22,20230820_------S_43,528433,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_-----S-_40,528388,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_40,528390,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_40,528391,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_40,528392,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_40,528393,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_40,528394,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_40,528395,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_40,528397,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_40,528398,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_40,528399,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_40,528400,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_40,528401,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_40,528403,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_40,528404,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_44,528378,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_44,528379,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_44,528380,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_44,528381,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_44,528382,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_-----S-_44,528383,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_-----S-_44,528384,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_-----S-_44,528385,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_-----S-_44,528389,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_-----S-_44,528396,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_-----S-_44,528402,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_-----S-_44,528405,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_44,528406,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_44,528407,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_-----S-_44,528408,Urriðaholt/Ásgarður,,0,6166_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528347,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528348,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528349,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528350,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528351,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528352,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528353,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528354,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528355,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528356,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528357,Urriðaholt/Ásgarður,,0,,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528358,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528359,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528360,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528361,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528362,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528363,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528364,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528365,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528366,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528367,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528368,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528369,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528370,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528371,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528372,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528373,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528374,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528375,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528376,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.22,20230820_MTWTF--_42,528377,Urriðaholt/Ásgarður,,0,5919_22-A,22_1006520_1_2
ST.23,20230820_------S_39,528434,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_39,528435,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_39,528472,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_39,528473,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_39,528474,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_39,528475,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_39,528476,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_39,528477,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_39,528478,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_39,528479,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_43,528480,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_43,528481,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_43,528482,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_43,528483,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_43,528484,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_43,528485,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_43,528486,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_43,528487,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_43,528488,Álftanes/Ásgarður,,0,5770_23-A,23_1006520_1_1
ST.23,20230820_------S_43,528499,Álftanes/Ásgarður,,0,,23_f23_1005260_1_8
ST.23,20230820_------S_43,528504,Álftanes/Ásgarður,,0,,23_f23_1005260_1_8
ST.23,20230820_------S_43,528509,Álftanes/Ásgarður,,0,,23_f23_1005260_1_8
ST.23,20230820_------S_43,528510,Álftanes/Ásgarður,,0,,23_f23_1005260_1_8
ST.23,20230820_------S_43,528515,Álftanes/Ásgarður,,0,,23_f23_1005260_1_8
ST.23,20230820_------S_43,528516,Álftanes/Ásgarður,,0,,23_f23_1005260_1_8
ST.23,20230820_-----S-_40,528442,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_40,528443,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_40,528444,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_40,528445,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_40,528446,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_40,528447,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_40,528448,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_40,528449,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_40,528450,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_40,528451,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_40,528452,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_40,528453,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_44,528454,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_44,528455,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_44,528456,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_44,528457,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_44,528458,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_44,528459,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_44,528460,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_44,528461,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_44,528462,Álftanes/Ásgarður,,0,4433_23-A,23_1006520_1_1
ST.23,20230820_-----S-_44,528503,Álftanes/Ásgarður,,0,,23_f23_1005260_1_8
ST.23,20230820_-----S-_44,528507,Álftanes/Ásgarður,,0,,23_f23_1005260_1_8
ST.23,20230820_-----S-_44,528508,Álftanes/Ásgarður,,0,,23_f23_1005260_1_8
ST.23,20230820_-----S-_44,528512,Álftanes/Ásgarður,,0,,23_f23_1005260_1_8
ST.23,20230820_-----S-_44,528513,Álftanes/Ásgarður,,0,,23_f23_1005260_1_8
ST.23,20230820_-----S-_44,528514,Álftanes/Ásgarður,,0,,23_f23_1005260_1_8
ST.23,20230820_MTWTF--_42,528436,Álftanes/Ásgarður,,0,4434_23-A,23_1006520_1_1
ST.23,20230820_MTWTF--_42,528437,Álftanes/Ásgarður,,0,4434_23-A,23_1006520_1_1
ST.23,20230820_MTWTF--_42,528463,Álftanes/Ásgarður,,0,4434_23-A,23_1006520_1_1
ST.23,20230820_MTWTF--_42,528464,Álftanes/Ásgarður,,0,4434_23-A,23_1006520_1_1
ST.23,20230820_MTWTF--_42,528465,Álftanes/Ásgarður,,0,4434_23-A,23_1006520_1_1
ST.23,20230820_MTWTF--_42,528466,Álftanes/Ásgarður,,0,4434_23-A,23_1006520_1_1
ST.23,20230820_MTWTF--_42,528467,Álftanes/Ásgarður,,0,4434_23-A,23_1006520_1_1
ST.23,20230820_MTWTF--_42,528468,Álftanes/Ásgarður,,0,4434_23-A,23_1006520_1_1
ST.23,20230820_MTWTF--_42,528469,Álftanes/Ásgarður,,0,4434_23-A,23_1006520_1_1
ST.23,20230820_MTWTF--_42,528470,Álftanes/Ásgarður,,0,4434_23-A,23_1006520_1_1
ST.23,20230820_MTWTF--_42,528471,Álftanes/Ásgarður,,0,4434_23-A,23_1006520_1_1
ST.23,20230820_MTWTF--_42,528489,Álftanes/Ásgarður,,0,4434_23-A,23_f23_1005260_1_3
ST.23,20230820_MTWTF--_42,528490,Álftanes/Ásgarður,,0,4434_23-A,23_f23_1005260_1_3
ST.23,20230820_MTWTF--_42,528491,Álftanes/Ásgarður,,0,4434_23-A,23_f23_1005260_1_3
